,index,Date et heure de comptage,Débit horaire,Taux d'occupation,Etat trafic,Libelle noeud amont,Libelle noeud aval,date,weekday,weekofyear,month,year,time,temp,dwpt,rhum,tavg,tmin,tmax,pres,mean_taux_occupation_past_week,taux_occupation_past_week,mean_debit_horaire_past_week,debit_horaire_past_week,taux_occupation_sae,retail_and_recreation_percent_change_from_baseline,confin_0,confin_1,confin_2,couvrefeu,ferie
2230,1357,2020-02-15 02:00:00+01:00,930.0,18.29889,Pré-saturé,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-02-15,5,7,2,2020,02:00:00,6.9,4.0,82.0,9.8,6.4,13.5,1019.4,17.6228847619047,14.287220000000001,886.6190476190476,840.0,12.289108910891109,96.0,1,0,0,0,0
2231,5128,2020-02-15 03:00:00+01:00,777.0,12.057780000000001,Fluide,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-02-15,5,7,2,2020,03:00:00,6.8,4.1,83.0,9.8,6.4,13.5,1019.4,17.613532916666603,10.91222,886.2321428571429,725.0,12.289108910891109,96.0,1,0,0,0,0
2232,5129,2020-02-15 04:00:00+01:00,627.0,8.96,Fluide,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-02-15,5,7,2,2020,04:00:00,6.5,4.2,85.0,9.8,6.4,13.5,1019.4,17.61299059523803,8.96222,886.2083333333334,659.0,12.289108910891109,96.0,1,0,0,0,0
2233,1358,2020-02-15 05:00:00+01:00,470.0,6.00555,Fluide,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-02-15,5,7,2,2020,05:00:00,6.4,4.4,87.0,9.8,6.4,13.5,1019.4,17.620351666666604,6.60278,886.0714285714286,505.0,12.289108910891109,96.0,1,0,0,0,0
2234,1359,2020-02-15 06:00:00+01:00,497.0,6.78,Fluide,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-02-15,5,7,2,2020,06:00:00,6.8,4.6,86.0,9.8,6.4,13.5,1019.4,17.535960119047555,6.52389,886.3214285714286,531.0,12.289108910891109,96.0,1,0,0,0,0
2235,1360,2020-02-15 07:00:00+01:00,401.0,4.23944,Fluide,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-02-15,5,7,2,2020,07:00:00,6.6,4.6,87.0,9.8,6.4,13.5,1019.4,17.54219684523803,6.30778,886.3392857142857,492.0,12.289108910891109,96.0,1,0,0,0,0
2236,5130,2020-02-15 08:00:00+01:00,507.0,5.7211099999999995,Fluide,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-02-15,5,7,2,2020,08:00:00,7.1,5.1,87.0,9.8,6.4,13.5,1019.4,17.548926369047553,5.771669999999999,886.9880952380952,493.0,12.289108910891109,96.0,1,0,0,0,0
2237,1361,2020-02-15 09:00:00+01:00,512.0,6.5166699999999995,Fluide,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-02-15,5,7,2,2020,09:00:00,8.5,5.6,82.0,9.8,6.4,13.5,1019.4,17.553817261904697,6.80722,887.2321428571429,589.0,12.289108910891109,96.0,1,0,0,0,0
2238,5131,2020-02-15 10:00:00+01:00,670.0,9.55611,Fluide,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-02-15,5,7,2,2020,10:00:00,9.6,6.0,78.0,9.8,6.4,13.5,1019.4,17.581628095238027,10.36667,889.4821428571429,747.0,12.289108910891109,96.0,1,0,0,0,0
2239,5132,2020-02-15 11:00:00+01:00,824.0,16.65611,Pré-saturé,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-02-15,5,7,2,2020,11:00:00,10.9,6.4,74.0,9.8,6.4,13.5,1019.4,17.62284172619041,12.48167,891.8869047619048,842.0,12.289108910891109,96.0,1,0,0,0,0
2240,5133,2020-02-15 12:00:00+01:00,965.0,16.95778,Pré-saturé,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-02-15,5,7,2,2020,12:00:00,12.6,6.6,67.0,9.8,6.4,13.5,1019.4,17.703572499999932,18.86,895.125,973.0,12.289108910891109,96.0,1,0,0,0,0
2241,1362,2020-02-15 13:00:00+01:00,1064.0,23.66778,Pré-saturé,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-02-15,5,7,2,2020,13:00:00,13.5,6.6,63.0,9.8,6.4,13.5,1019.4,17.79703809523803,20.89667,898.4821428571429,1027.0,12.289108910891109,96.0,1,0,0,0,0
2242,1363,2020-02-15 14:00:00+01:00,944.0,22.57333,Pré-saturé,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-02-15,5,7,2,2020,14:00:00,13.0,6.6,65.0,9.8,6.4,13.5,1019.4,17.891022857142794,24.50167,902.4464285714286,930.0,12.289108910891109,96.0,1,0,0,0,0
2243,5134,2020-02-15 15:00:00+01:00,1084.0,25.40333,Pré-saturé,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-02-15,5,7,2,2020,15:00:00,12.9,6.0,63.0,9.8,6.4,13.5,1019.4,18.054422321428508,22.308889999999998,906.7857142857143,725.0,12.289108910891109,96.0,1,0,0,0,0
2244,5135,2020-02-15 16:00:00+01:00,1203.0,41.221109999999996,Saturé,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-02-15,5,7,2,2020,16:00:00,12.6,6.0,64.0,9.8,6.4,13.5,1019.4,18.178033452380888,32.943329999999996,909.375,1025.0,12.289108910891109,96.0,1,0,0,0,0
2245,5136,2020-02-15 17:00:00+01:00,1120.0,34.11111,Saturé,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-02-15,5,7,2,2020,17:00:00,12.5,5.6,63.0,9.8,6.4,13.5,1019.4,18.18819547619041,30.25,911.4880952380952,1047.0,12.289108910891109,96.0,1,0,0,0,0
2246,5137,2020-02-15 18:00:00+01:00,1107.0,46.09556,Saturé,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-02-15,5,7,2,2020,18:00:00,12.3,5.9,65.0,9.8,6.4,13.5,1019.4,18.116396547618983,27.408340000000003,911.6309523809524,1072.0,12.289108910891109,96.0,1,0,0,0,0
2247,5138,2020-02-15 19:00:00+01:00,1063.0,36.28334,Saturé,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-02-15,5,7,2,2020,19:00:00,11.1,7.2,77.0,9.8,6.4,13.5,1019.4,18.128023571428507,21.405,911.827380952381,1011.0,12.289108910891109,96.0,1,0,0,0,0
2248,5139,2020-02-15 20:00:00+01:00,1041.0,35.73833,Saturé,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-02-15,5,7,2,2020,20:00:00,11.6,6.9,73.0,9.8,6.4,13.5,1019.4,18.111826488095172,20.14722,911.327380952381,1021.0,12.289108910891109,96.0,1,0,0,0,0
2249,1364,2020-02-15 21:00:00+01:00,996.0,29.118890000000004,Pré-saturé,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-02-15,5,7,2,2020,21:00:00,12.0,7.1,72.0,9.8,6.4,13.5,1019.4,18.113440238095173,25.293329999999997,911.7083333333334,1061.0,12.289108910891109,96.0,1,0,0,0,0
2250,1365,2020-02-15 22:00:00+01:00,1125.0,30.11389,Saturé,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-02-15,5,7,2,2020,22:00:00,12.5,6.8,68.0,9.8,6.4,13.5,1019.4,18.11115184523803,26.45778,911.9285714285714,1013.0,12.289108910891109,96.0,1,0,0,0,0
2251,5140,2020-02-15 23:00:00+01:00,1054.0,37.17945,Saturé,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-02-15,5,7,2,2020,23:00:00,12.9,6.7,66.0,9.8,6.4,13.5,1019.4,18.10589059523803,33.43222,912.6130952380952,1016.0,12.289108910891109,96.0,1,0,0,0,0
2252,1366,2020-02-16 00:00:00+01:00,1109.0,29.96167,Pré-saturé,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-02-16,6,7,2,2020,00:00:00,12.8,7.3,69.0,13.6,8.5,17.5,1009.7,18.102348928571367,27.515,913.2916666666666,1068.0,12.289108910891109,98.0,1,0,0,0,0
2253,5141,2020-02-16 01:00:00+01:00,1206.0,28.469440000000002,Pré-saturé,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-02-16,6,7,2,2020,01:00:00,12.5,8.2,75.0,13.6,8.5,17.5,1009.7,18.1132285119047,23.442220000000002,914.1130952380952,1045.0,12.289108910891109,98.0,1,0,0,0,0
2254,1367,2020-02-16 02:00:00+01:00,921.0,21.261670000000002,Pré-saturé,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-02-16,6,7,2,2020,02:00:00,12.8,7.9,72.0,13.6,8.5,17.5,1009.7,18.117960654761845,15.225,915.0714285714286,940.0,12.289108910891109,98.0,1,0,0,0,0
2255,1368,2020-02-16 03:00:00+01:00,898.0,9.95445,Fluide,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-02-16,6,7,2,2020,03:00:00,13.3,7.5,68.0,13.6,8.5,17.5,1009.7,18.114190833333275,12.43945,917.1607142857143,887.0,12.289108910891109,98.0,1,0,0,0,0
2256,1369,2020-02-16 04:00:00+01:00,834.0,8.35833,Fluide,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-02-16,6,7,2,2020,04:00:00,13.4,7.4,67.0,13.6,8.5,17.5,1009.7,18.11361874999994,8.52945,919.3571428571429,691.0,12.289108910891109,98.0,1,0,0,0,0
2257,1370,2020-02-16 05:00:00+01:00,661.0,6.03833,Fluide,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-02-16,6,7,2,2020,05:00:00,13.6,7.4,66.0,13.6,8.5,17.5,1009.7,18.109938214285656,8.905,919.5416666666666,586.0,12.289108910891109,98.0,1,0,0,0,0
2258,5142,2020-02-16 06:00:00+01:00,632.0,5.815,Fluide,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-02-16,6,7,2,2020,06:00:00,13.6,6.7,63.0,13.6,8.5,17.5,1009.7,18.10811613095232,6.91,921.375,549.0,12.289108910891109,98.0,1,0,0,0,0
2259,5143,2020-02-16 07:00:00+01:00,782.0,5.14222,Fluide,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-02-16,6,7,2,2020,07:00:00,13.5,6.6,63.0,13.6,8.5,17.5,1009.7,18.099630654761846,6.06555,921.4583333333334,437.0,12.289108910891109,98.0,1,0,0,0,0
2260,1371,2020-02-16 08:00:00+01:00,652.0,4.592219999999999,Fluide,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-02-16,6,7,2,2020,08:00:00,13.5,6.6,63.0,13.6,8.5,17.5,1009.7,18.09540773809518,4.83389,921.5714285714286,463.0,12.289108910891109,98.0,1,0,0,0,0
2261,1372,2020-02-16 09:00:00+01:00,697.0,5.31,Fluide,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-02-16,6,7,2,2020,09:00:00,14.1,7.2,63.0,13.6,8.5,17.5,1009.7,18.086816488095177,4.92445,921.297619047619,437.0,12.289108910891109,98.0,1,0,0,0,0
2262,5144,2020-02-16 10:00:00+01:00,962.0,6.535,Fluide,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-02-16,6,7,2,2020,10:00:00,14.5,8.0,65.0,13.6,8.5,17.5,1009.7,18.098410416666606,6.986669999999999,920.9940476190476,612.0,12.289108910891109,98.0,1,0,0,0,0
2263,5145,2020-02-16 11:00:00+01:00,984.0,11.631110000000001,Fluide,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-02-16,6,7,2,2020,11:00:00,14.7,8.2,65.0,13.6,8.5,17.5,1009.7,18.062454761904704,9.70167,920.9821428571429,722.0,12.289108910891109,98.0,1,0,0,0,0
2264,5146,2020-02-16 12:00:00+01:00,1134.0,20.717779999999998,Pré-saturé,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-02-16,6,7,2,2020,12:00:00,15.4,9.1,66.0,13.6,8.5,17.5,1009.7,18.055179583333274,16.41722,920.4047619047619,847.0,12.289108910891109,98.0,1,0,0,0,0
2265,5147,2020-02-16 13:00:00+01:00,1217.0,22.67778,Pré-saturé,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-02-16,6,7,2,2020,13:00:00,16.7,9.4,62.0,13.6,8.5,17.5,1009.7,18.059835654761848,22.98,920.2142857142857,934.0,12.289108910891109,98.0,1,0,0,0,0
2266,1373,2020-02-16 14:00:00+01:00,1254.0,23.885,Pré-saturé,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-02-16,6,7,2,2020,14:00:00,17.5,9.4,59.0,13.6,8.5,17.5,1009.7,18.063807261904703,23.42833,920.0,961.0,12.289108910891109,98.0,1,0,0,0,0
2267,1374,2020-02-16 15:00:00+01:00,1139.0,26.468329999999998,Pré-saturé,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-02-16,6,7,2,2020,15:00:00,17.5,9.4,59.0,13.6,8.5,17.5,1009.7,18.080969999999944,30.663890000000002,920.0238095238095,970.0,12.289108910891109,98.0,1,0,0,0,0
2268,1375,2020-02-16 16:00:00+01:00,1213.0,32.935,Saturé,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-02-16,6,7,2,2020,16:00:00,17.4,9.8,61.0,13.6,8.5,17.5,1009.7,18.06944547619042,24.31889,920.1011904761905,716.0,12.289108910891109,98.0,1,0,0,0,0
2269,1376,2020-02-16 17:00:00+01:00,1315.0,30.44111,Saturé,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-02-16,6,7,2,2020,17:00:00,16.4,10.3,67.0,13.6,8.5,17.5,1009.7,18.03557309523804,4.21611,919.3511904761905,613.0,12.289108910891109,98.0,1,0,0,0,0
2270,1377,2020-02-16 18:00:00+01:00,1229.0,33.19945,Saturé,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-02-16,6,7,2,2020,18:00:00,15.8,10.6,71.0,13.6,8.5,17.5,1009.7,17.994326428571373,15.767779999999998,918.4464285714286,830.0,12.289108910891109,98.0,1,0,0,0,0
2271,1378,2020-02-16 19:00:00+01:00,1229.0,26.33056,Pré-saturé,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-02-16,6,7,2,2020,19:00:00,9.2,7.8,91.0,13.6,8.5,17.5,1009.7,17.970149821428517,20.670560000000002,917.8154761904761,860.0,12.289108910891109,98.0,1,0,0,0,0
2272,5148,2020-02-16 20:00:00+01:00,988.0,25.46445,Pré-saturé,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-02-16,6,7,2,2020,20:00:00,8.9,7.8,93.0,13.6,8.5,17.5,1009.7,17.973516190476136,13.39944,916.3690476190476,822.0,12.289108910891109,98.0,1,0,0,0,0
2273,5149,2020-02-16 21:00:00+01:00,970.0,14.972779999999998,Fluide,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-02-16,6,7,2,2020,21:00:00,8.6,7.2,91.0,13.6,8.5,17.5,1009.7,17.932517499999946,14.12611,916.2380952380952,829.0,12.289108910891109,98.0,1,0,0,0,0
2274,5150,2020-02-16 22:00:00+01:00,788.0,13.20556,Fluide,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-02-16,6,7,2,2020,22:00:00,8.5,7.1,91.0,13.6,8.5,17.5,1009.7,17.94928339285709,10.19278,915.1130952380952,731.0,12.289108910891109,98.0,1,0,0,0,0
2275,5151,2020-02-16 23:00:00+01:00,697.0,10.10223,Fluide,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-02-16,6,7,2,2020,23:00:00,8.7,6.8,88.0,13.6,8.5,17.5,1009.7,17.961442738095187,8.41278,914.0535714285714,740.0,12.289108910891109,98.0,1,0,0,0,0
2276,5152,2020-02-17 00:00:00+01:00,589.0,7.197780000000001,Fluide,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-02-17,0,8,2,2020,00:00:00,8.9,5.8,81.0,9.0,6.5,12.1,1018.1,17.973840238095185,7.138889999999999,912.875,690.0,12.289108910891109,96.0,1,0,0,0,0
2277,1379,2020-02-17 01:00:00+01:00,464.0,5.48445,Fluide,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-02-17,0,8,2,2020,01:00:00,8.9,5.6,80.0,9.0,6.5,12.1,1018.1,17.992950654761856,6.755,912.0535714285714,585.0,12.289108910891109,96.0,1,0,0,0,0
2278,5153,2020-02-17 02:00:00+01:00,354.0,4.33333,Fluide,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-02-17,0,8,2,2020,02:00:00,8.7,5.6,81.0,9.0,6.5,12.1,1018.1,18.000305119047567,4.585,912.3035714285714,492.0,12.289108910891109,96.0,1,0,0,0,0
2279,5154,2020-02-17 03:00:00+01:00,271.0,3.08778,Fluide,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-02-17,0,8,2,2020,03:00:00,8.6,5.3,80.0,9.0,6.5,12.1,1018.1,17.998406964285664,2.1066700000000003,912.4821428571429,578.0,12.289108910891109,96.0,1,0,0,0,0
2280,5155,2020-02-17 04:00:00+01:00,182.0,2.05,Fluide,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-02-17,0,8,2,2020,04:00:00,8.5,5.2,80.0,9.0,6.5,12.1,1018.1,17.99278857142852,1.7755599999999998,912.1428571428571,551.0,12.289108910891109,96.0,1,0,0,0,0
2281,1380,2020-02-17 05:00:00+01:00,217.0,2.6916700000000002,Fluide,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-02-17,0,8,2,2020,05:00:00,8.6,5.5,81.0,9.0,6.5,12.1,1018.1,17.991515476190425,1.635,911.8928571428571,246.0,12.289108910891109,96.0,1,0,0,0,0
2282,5156,2020-02-17 06:00:00+01:00,442.0,4.547219999999999,Fluide,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-02-17,0,8,2,2020,06:00:00,8.4,6.2,86.0,9.0,6.5,12.1,1018.1,17.985262202380902,3.49278,911.5357142857143,672.0,12.289108910891109,96.0,1,0,0,0,0
2283,1381,2020-02-17 07:00:00+01:00,771.0,8.35833,Fluide,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-02-17,0,8,2,2020,07:00:00,8.4,6.4,87.0,9.0,6.5,12.1,1018.1,17.967517499999946,6.42389,910.9583333333334,782.0,12.289108910891109,96.0,1,0,0,0,0
2284,5157,2020-02-17 08:00:00+01:00,1056.0,24.398889999999998,Pré-saturé,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-02-17,0,8,2,2020,08:00:00,8.6,6.6,87.0,9.0,6.5,12.1,1018.1,17.951766874999947,14.627220000000001,910.1934523809524,1132.0,12.289108910891109,96.0,1,0,0,0,0
2285,5158,2020-02-17 09:00:00+01:00,1250.0,29.52945,Pré-saturé,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-02-17,0,8,2,2020,09:00:00,8.8,5.7,81.0,9.0,6.5,12.1,1018.1,17.953800624999946,19.703889999999998,910.0327380952381,1379.0,12.289108910891109,96.0,1,0,0,0,0
2286,5159,2020-02-17 10:00:00+01:00,1226.0,34.96056,Saturé,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-02-17,0,8,2,2020,10:00:00,9.8,5.2,73.0,9.0,6.5,12.1,1018.1,17.913658422618994,24.15556,909.7232142857143,1367.0,12.289108910891109,96.0,1,0,0,0,0
2287,1382,2020-02-17 11:00:00+01:00,1230.0,23.543329999999997,Pré-saturé,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-02-17,0,8,2,2020,11:00:00,10.7,3.9,63.0,9.0,6.5,12.1,1018.1,17.902388541666614,21.671670000000002,909.6160714285714,1189.0,12.289108910891109,96.0,1,0,0,0,0
2288,1383,2020-02-17 12:00:00+01:00,1137.0,28.25333,Pré-saturé,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-02-17,0,8,2,2020,12:00:00,11.0,3.3,59.0,9.0,6.5,12.1,1018.1,17.70753735119042,24.64111,911.1220238095239,1130.0,12.289108910891109,96.0,1,0,0,0,0
2289,1384,2020-02-17 13:00:00+01:00,1029.0,44.12055,Saturé,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-02-17,0,8,2,2020,13:00:00,12.1,2.8,53.0,9.0,6.5,12.1,1018.1,17.66879401785709,29.07222,911.610119047619,1173.0,12.289108910891109,96.0,1,0,0,0,0
2290,1385,2020-02-17 14:00:00+01:00,1129.0,27.035,Pré-saturé,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-02-17,0,8,2,2020,14:00:00,11.5,1.4,50.0,9.0,6.5,12.1,1018.1,17.656809851190424,32.40445,911.4910714285714,1166.0,12.289108910891109,96.0,1,0,0,0,0
2291,5160,2020-02-17 15:00:00+01:00,1183.0,26.20445,Pré-saturé,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-02-17,0,8,2,2020,15:00:00,10.9,2.2,55.0,9.0,6.5,12.1,1018.1,17.577398482142804,30.671670000000002,911.8065476190476,1152.0,12.289108910891109,96.0,1,0,0,0,0
2292,5161,2020-02-17 16:00:00+01:00,992.0,27.145,Pré-saturé,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-02-17,0,8,2,2020,16:00:00,10.7,-0.2,47.0,9.0,6.5,12.1,1018.1,17.56482901785709,25.642770000000002,911.6160714285714,1133.0,12.289108910891109,96.0,1,0,0,0,0
2293,5162,2020-02-17 17:00:00+01:00,1173.0,25.51945,Pré-saturé,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-02-17,0,8,2,2020,17:00:00,8.0,4.0,76.0,9.0,6.5,12.1,1018.1,17.582586994047563,17.87333,911.4732142857143,1007.0,12.289108910891109,96.0,1,0,0,0,0
2294,1386,2020-02-17 18:00:00+01:00,1138.0,31.79,Saturé,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-02-17,0,8,2,2020,18:00:00,7.6,3.6,76.0,9.0,6.5,12.1,1018.1,17.638866815476135,16.06556,911.264880952381,1011.0,12.289108910891109,96.0,1,0,0,0,0
2295,5163,2020-02-17 19:00:00+01:00,1065.0,25.75778,Pré-saturé,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-02-17,0,8,2,2020,19:00:00,7.5,3.0,73.0,9.0,6.5,12.1,1018.1,17.61726627976185,22.24222,910.4196428571429,1045.0,12.289108910891109,96.0,1,0,0,0,0
2296,1387,2020-02-17 20:00:00+01:00,1084.0,20.50111,Pré-saturé,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-02-17,0,8,2,2020,20:00:00,7.6,2.5,70.0,9.0,6.5,12.1,1018.1,17.631482529761847,21.53389,909.6755952380952,900.0,12.289108910891109,96.0,1,0,0,0,0
2297,5164,2020-02-17 21:00:00+01:00,987.0,16.75056,Pré-saturé,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-02-17,0,8,2,2020,21:00:00,6.7,2.4,74.0,9.0,6.5,12.1,1018.1,17.634901874999944,11.89667,909.2708333333334,1002.0,12.289108910891109,96.0,1,0,0,0,0
2298,1388,2020-02-17 22:00:00+01:00,820.0,16.215,Pré-saturé,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-02-17,0,8,2,2020,22:00:00,6.5,2.4,75.0,9.0,6.5,12.1,1018.1,17.63178020833328,12.858889999999999,909.4375,728.0,12.289108910891109,96.0,1,0,0,0,0
2299,1389,2020-02-17 23:00:00+01:00,807.0,10.28278,Fluide,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-02-17,0,8,2,2020,23:00:00,6.3,2.2,75.0,9.0,6.5,12.1,1018.1,17.636436279761853,10.175,909.8779761904761,646.0,12.289108910891109,96.0,1,0,0,0,0
2300,5165,2020-02-18 00:00:00+01:00,690.0,9.61945,Fluide,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-02-18,1,8,2,2020,00:00:00,6.0,2.1,76.0,7.5,4.6,10.9,1026.3,17.644061934523755,8.20778,909.8005952380952,592.0,12.289108910891109,100.0,1,0,0,0,0
2301,5166,2020-02-18 01:00:00+01:00,538.0,6.805,Fluide,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-02-18,1,8,2,2020,01:00:00,5.7,2.0,77.0,7.5,4.6,10.9,1026.3,17.64434961309518,7.928889999999999,909.5089285714286,525.0,12.289108910891109,100.0,1,0,0,0,0
2302,1390,2020-02-18 02:00:00+01:00,377.0,4.3,Fluide,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-02-18,1,8,2,2020,02:00:00,5.3,1.8,78.0,7.5,4.6,10.9,1026.3,17.65351961309518,4.69611,909.8839285714286,404.0,12.289108910891109,100.0,1,0,0,0,0
2303,5167,2020-02-18 03:00:00+01:00,297.0,3.39667,Fluide,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-02-18,1,8,2,2020,03:00:00,5.1,1.8,79.0,7.5,4.6,10.9,1026.3,17.643304672618992,2.605,909.2529761904761,273.0,12.289108910891109,100.0,1,0,0,0,0
2304,5168,2020-02-18 04:00:00+01:00,221.0,2.88111,Fluide,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-02-18,1,8,2,2020,04:00:00,4.9,1.7,80.0,7.5,4.6,10.9,1026.3,17.64141645833328,1.73722,909.1815476190476,182.0,12.289108910891109,100.0,1,0,0,0,0
2305,1391,2020-02-18 05:00:00+01:00,230.0,2.7227799999999998,Fluide,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-02-18,1,8,2,2020,05:00:00,4.7,1.7,81.0,7.5,4.6,10.9,1026.3,17.640629434523753,2.21445,908.9732142857143,175.0,12.289108910891109,100.0,1,0,0,0,0
2306,1392,2020-02-18 06:00:00+01:00,351.0,9.56444,Fluide,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-02-18,1,8,2,2020,06:00:00,4.6,1.8,82.0,7.5,4.6,10.9,1026.3,17.64672729166661,3.70778,909.014880952381,361.0,12.289108910891109,100.0,1,0,0,0,0
2307,5169,2020-02-18 07:00:00+01:00,809.0,9.45889,Fluide,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-02-18,1,8,2,2020,07:00:00,4.8,1.8,81.0,7.5,4.6,10.9,1026.3,17.649723303571374,6.29389,908.9672619047619,711.0,12.289108910891109,100.0,1,0,0,0,0
2308,1393,2020-02-18 08:00:00+01:00,1072.0,19.81278,Pré-saturé,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-02-18,1,8,2,2020,08:00:00,5.3,2.0,79.0,7.5,4.6,10.9,1026.3,17.651915803571374,12.697225,908.8184523809524,1073.5,12.289108910891109,100.0,1,0,0,0,0
2309,1394,2020-02-18 09:00:00+01:00,1414.0,18.49667,Pré-saturé,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-02-18,1,8,2,2020,09:00:00,6.5,2.2,74.0,7.5,4.6,10.9,1026.3,17.64416116071423,19.10056,908.1875,1436.0,12.289108910891109,100.0,1,0,0,0,0
2310,1395,2020-02-18 10:00:00+01:00,1349.0,31.448890000000002,Saturé,Av_Champs_Elysees-Washington,Av_Champs_Elysees-Berri,2020-02-18,1,8,2,2020,10:00:00,7.9,2.6,69.0,7.5,4.6,10.9,1026.3,17.623304613095183,23.85667,907.3720238095239,1334.0,12.289108910891109,100.0,1,0,0,0,0
